week_start,store_id,location,region,channel,category,units_sold,unit_price,unit_cost,overhead_allocated
2024-11-25,S04,"San Jose, CA",Bay Area,In-Store,Consoles,17,426.44,350.63,620.0
2024-11-25,S04,"San Jose, CA",Bay Area,In-Store,Video Games,69,59.87,37.54,620.0
2024-11-25,S04,"San Jose, CA",Bay Area,In-Store,Accessories,43,46.84,26.09,620.0
2024-11-25,S04,"San Jose, CA",Bay Area,In-Store,Collectibles,34,52.86,25.85,620.0
2024-11-25,S04,"San Jose, CA",Bay Area,In-Store,Trade-Ins/Used Games,48,33.66,11.53,620.0
2024-11-25,S05,"Sacramento, CA",Central Valley,In-Store,Consoles,16,430.65,354.03,520.0
2024-11-25,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,86,49.62,29.63,520.0
2024-11-25,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,56,37.39,20.84,520.0
2024-11-25,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,27,31.59,15.33,520.0
2024-11-25,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,43,33.48,11.13,520.0
2024-11-25,S06,"Fresno, CA",Central Valley,In-Store,Consoles,12,461.55,364.01,460.0
2024-11-25,S06,"Fresno, CA",Central Valley,In-Store,Video Games,81,62.99,41.0,460.0
2024-11-25,S06,"Fresno, CA",Central Valley,In-Store,Accessories,52,29.02,16.06,460.0
2024-11-25,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,29,19.79,9.22,460.0
2024-11-25,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,34,28.75,9.87,460.0
2024-11-25,S00,QuickCart Online,National,Online,Consoles,41,431.39,336.27,180.0
2024-11-25,S00,QuickCart Online,National,Online,Video Games,195,49.24,31.21,180.0
2024-11-25,S00,QuickCart Online,National,Online,Accessories,151,15.31,8.15,180.0
2024-11-25,S00,QuickCart Online,National,Online,Collectibles,64,42.66,20.83,180.0
2024-11-25,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,124,28.93,10.27,180.0
2024-12-02,S01,"Monterey, CA",Central Coast,In-Store,Consoles,15,461.72,393.45,480.0
2024-12-02,S01,"Monterey, CA",Central Coast,In-Store,Video Games,70,49.05,31.27,480.0
2024-12-02,S01,"Monterey, CA",Central Coast,In-Store,Accessories,52,47.42,26.95,480.0
2024-12-02,S01,"Monterey, CA",Central Coast,In-Store,Collectibles,24,69.75,32.86,480.0
2024-12-02,S01,"Monterey, CA",Central Coast,In-Store,Trade-Ins/Used Games,40,14.21,5.07,480.0
2024-12-02,S02,"Salinas, CA",Central Coast,In-Store,Consoles,18,487.8,394.14,420.0
2024-12-02,S02,"Salinas, CA",Central Coast,In-Store,Video Games,85,47.41,28.02,420.0
2024-12-02,S02,"Salinas, CA",Central Coast,In-Store,Accessories,69,42.19,24.0,420.0
2024-12-02,S02,"Salinas, CA",Central Coast,In-Store,Collectibles,28,46.27,22.42,420.0
2024-12-02,S02,"Salinas, CA",Central Coast,In-Store,Trade-Ins/Used Games,47,27.79,9.93,420.0
2024-12-02,S03,"Santa Cruz, CA",Central Coast,In-Store,Consoles,14,402.16,326.93,440.0
2024-12-02,S03,"Santa Cruz, CA",Central Coast,In-Store,Video Games,68,46.13,28.46,440.0
2024-12-02,S03,"Santa Cruz, CA",Central Coast,In-Store,Accessories,68,23.73,12.79,440.0
2024-12-02,S03,"Santa Cruz, CA",Central Coast,In-Store,Collectibles,22,73.95,36.48,440.0
2024-12-02,S03,"Santa Cruz, CA",Central Coast,In-Store,Trade-Ins/Used Games,48,20.09,6.7,440.0
2024-12-02,S04,"San Jose, CA",Bay Area,In-Store,Consoles,15,449.01,356.78,620.0
2024-12-02,S04,"San Jose, CA",Bay Area,In-Store,Video Games,84,60.97,37.89,620.0
2024-12-02,S04,"San Jose, CA",Bay Area,In-Store,Accessories,63,20.45,11.67,620.0
2024-12-02,S04,"San Jose, CA",Bay Area,In-Store,Collectibles,32,84.66,41.35,620.0
2024-12-02,S04,"San Jose, CA",Bay Area,In-Store,Trade-Ins/Used Games,31,27.11,9.45,620.0
2024-12-02,S05,"Sacramento, CA",Central Valley,In-Store,Consoles,17,451.23,351.66,520.0
2024-12-02,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,84,59.61,37.31,520.0
2024-12-02,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,42,35.01,18.38,520.0
2024-12-02,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,28,65.13,30.68,520.0
2024-12-02,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,41,16.8,6.11,520.0
2024-12-02,S06,"Fresno, CA",Central Valley,In-Store,Consoles,14,418.25,335.3,460.0
2024-12-02,S06,"Fresno, CA",Central Valley,In-Store,Video Games,62,52.23,31.14,460.0
2024-12-02,S06,"Fresno, CA",Central Valley,In-Store,Accessories,44,26.31,13.77,460.0
2024-12-02,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,29,54.98,25.62,460.0
2024-12-02,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,36,16.96,5.72,460.0
2024-12-02,S00,QuickCart Online,National,Online,Consoles,45,427.33,341.47,180.0
2024-12-02,S00,QuickCart Online,National,Online,Video Games,136,57.4,35.01,180.0
2024-12-02,S00,QuickCart Online,National,Online,Accessories,137,19.85,10.89,180.0
2024-12-02,S00,QuickCart Online,National,Online,Collectibles,78,26.41,12.11,180.0
2024-12-02,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,97,13.47,4.76,180.0
2024-12-09,S01,"Monterey, CA",Central Coast,In-Store,Consoles,16,482.62,403.64,480.0
2024-12-09,S01,"Monterey, CA",Central Coast,In-Store,Video Games,72,48.37,30.94,480.0
2024-12-09,S01,"Monterey, CA",Central Coast,In-Store,Accessories,61,44.19,24.39,480.0
2024-12-09,S01,"Monterey, CA",Central Coast,In-Store,Collectibles,34,71.9,34.39,480.0
2024-12-09,S01,"Monterey, CA",Central Coast,In-Store,Trade-Ins/Used Games,31,29.32,10.69,480.0
2024-12-09,S02,"Salinas, CA",Central Coast,In-Store,Consoles,15,444.56,371.26,420.0
2024-12-09,S02,"Salinas, CA",Central Coast,In-Store,Video Games,76,52.96,31.95,420.0
2024-12-09,S02,"Salinas, CA",Central Coast,In-Store,Accessories,46,52.75,29.35,420.0
2024-12-09,S02,"Salinas, CA",Central Coast,In-Store,Collectibles,33,46.45,22.74,420.0
2024-12-09,S02,"Salinas, CA",Central Coast,In-Store,Trade-Ins/Used Games,42,28.72,10.44,420.0
2024-12-09,S03,"Santa Cruz, CA",Central Coast,In-Store,Consoles,15,402.03,328.85,440.0
2024-12-09,S03,"Santa Cruz, CA",Central Coast,In-Store,Video Games,63,52.84,31.68,440.0
2024-12-09,S03,"Santa Cruz, CA",Central Coast,In-Store,Accessories,62,41.2,21.82,440.0
2024-12-09,S03,"Santa Cruz, CA",Central Coast,In-Store,Collectibles,21,76.23,37.68,440.0
2024-12-09,S03,"Santa Cruz, CA",Central Coast,In-Store,Trade-Ins/Used Games,35,25.24,9.09,440.0
2024-12-09,S04,"San Jose, CA",Bay Area,In-Store,Consoles,16,439.08,356.93,620.0
2024-12-09,S04,"San Jose, CA",Bay Area,In-Store,Video Games,73,55.44,36.0,620.0
2024-12-09,S04,"San Jose, CA",Bay Area,In-Store,Accessories,51,29.33,16.64,620.0
2024-12-09,S04,"San Jose, CA",Bay Area,In-Store,Collectibles,29,73.9,35.24,620.0
2024-12-09,S04,"San Jose, CA",Bay Area,In-Store,Trade-Ins/Used Games,45,22.61,7.7,620.0
2024-12-09,S05,"Sacramento, CA",Central Valley,In-Store,Consoles,17,406.79,347.94,520.0
2024-12-09,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,71,53.6,33.54,520.0
2024-12-09,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,53,38.98,22.13,520.0
2024-12-09,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,23,85.91,39.46,520.0
2024-12-09,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,31,29.35,10.55,520.0
2024-12-09,S06,"Fresno, CA",Central Valley,In-Store,Consoles,15,448.43,373.6,460.0
2024-12-09,S06,"Fresno, CA",Central Valley,In-Store,Video Games,53,63.51,40.9,460.0
2024-12-09,S06,"Fresno, CA",Central Valley,In-Store,Accessories,66,42.63,22.27,460.0
2024-12-09,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,22,29.45,14.18,460.0
2024-12-09,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,37,23.45,7.96,460.0
2024-12-09,S00,QuickCart Online,National,Online,Consoles,44,430.66,355.62,180.0
2024-12-09,S00,QuickCart Online,National,Online,Video Games,217,48.14,31.17,180.0
2024-12-09,S00,QuickCart Online,National,Online,Accessories,137,58.22,31.52,180.0
2024-12-09,S00,QuickCart Online,National,Online,Collectibles,55,19.57,9.85,180.0
2024-12-09,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,96,12.19,4.18,180.0
2024-12-16,S01,"Monterey, CA",Central Coast,In-Store,Consoles,14,453.89,355.56,480.0
2024-12-16,S01,"Monterey, CA",Central Coast,In-Store,Video Games,76,63.62,38.89,480.0
2024-12-16,S01,"Monterey, CA",Central Coast,In-Store,Accessories,65,52.96,28.36,480.0
2024-12-16,S01,"Monterey, CA",Central Coast,In-Store,Collectibles,30,46.6,21.96,480.0
2024-12-16,S01,"Monterey, CA",Central Coast,In-Store,Trade-Ins/Used Games,37,18.54,6.52,480.0
2024-12-16,S02,"Salinas, CA",Central Coast,In-Store,Consoles,17,446.49,354.71,420.0
2024-12-16,S02,"Salinas, CA",Central Coast,In-Store,Video Games,64,66.73,42.78,420.0
2024-12-16,S02,"Salinas, CA",Central Coast,In-Store,Accessories,44,58.89,32.94,420.0
2024-12-16,S02,"Salinas, CA",Central Coast,In-Store,Collectibles,22,24.02,10.97,420.0
2024-12-16,S02,"Salinas, CA",Central Coast,In-Store,Trade-Ins/Used Games,44,21.17,7.36,420.0
2024-12-16,S03,"Santa Cruz, CA",Central Coast,In-Store,Consoles,20,407.47,338.88,440.0
2024-12-16,S03,"Santa Cruz, CA",Central Coast,In-Store,Video Games,65,52.68,33.61,440.0
2024-12-16,S03,"Santa Cruz, CA",Central Coast,In-Store,Accessories,58,33.16,17.65,440.0
2024-12-16,S03,"Santa Cruz, CA",Central Coast,In-Store,Collectibles,27,57.64,27.53,440.0
2024-12-16,S03,"Santa Cruz, CA",Central Coast,In-Store,Trade-Ins/Used Games,36,13.64,4.82,440.0
2024-12-16,S04,"San Jose, CA",Bay Area,In-Store,Consoles,16,483.68,386.18,620.0
2024-12-16,S04,"San Jose, CA",Bay Area,In-Store,Video Games,68,51.33,31.97,620.0
2024-12-16,S04,"San Jose, CA",Bay Area,In-Store,Accessories,51,58.02,32.13,620.0
2024-12-16,S04,"San Jose, CA",Bay Area,In-Store,Collectibles,30,26.92,12.9,620.0
2024-12-16,S04,"San Jose, CA",Bay Area,In-Store,Trade-Ins/Used Games,43,12.55,4.49,620.0
2024-12-16,S05,"Sacramento, CA",Central Valley,In-Store,Consoles,20,497.37,419.22,520.0
2024-12-16,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,67,41.35,26.64,520.0
2024-12-16,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,42,35.26,19.86,520.0
2024-12-16,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,34,24.47,11.9,520.0
2024-12-16,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,45,16.81,5.62,520.0
2024-12-16,S06,"Fresno, CA",Central Valley,In-Store,Consoles,14,476.85,389.8,460.0
2024-12-16,S06,"Fresno, CA",Central Valley,In-Store,Video Games,69,53.08,33.68,460.0
2024-12-16,S06,"Fresno, CA",Central Valley,In-Store,Accessories,52,57.23,32.42,460.0
2024-12-16,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,24,21.47,10.74,460.0
2024-12-16,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,44,27.17,9.57,460.0
2024-12-16,S00,QuickCart Online,National,Online,Consoles,31,446.32,353.87,180.0
2024-12-16,S00,QuickCart Online,National,Online,Video Games,135,68.71,43.92,180.0
2024-12-16,S00,QuickCart Online,National,Online,Accessories,151,26.91,14.18,180.0
2024-12-16,S00,QuickCart Online,National,Online,Collectibles,71,78.6,36.89,180.0
2024-12-16,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,81,16.02,5.81,180.0
2024-12-23,S01,"Monterey, CA",Central Coast,In-Store,Consoles,12,410.15,325.38,480.0
2024-12-23,S01,"Monterey, CA",Central Coast,In-Store,Video Games,72,43.53,26.84,480.0
2024-12-23,S01,"Monterey, CA",Central Coast,In-Store,Accessories,64,25.76,14.45,480.0
2024-12-23,S01,"Monterey, CA",Central Coast,In-Store,Collectibles,27,74.96,37.28,480.0
2024-12-23,S01,"Monterey, CA",Central Coast,In-Store,Trade-Ins/Used Games,36,11.11,3.75,480.0
2024-12-23,S02,"Salinas, CA",Central Coast,In-Store,Consoles,19,414.42,339.69,420.0
2024-12-23,S02,"Salinas, CA",Central Coast,In-Store,Video Games,86,62.11,37.5,420.0
2024-12-23,S02,"Salinas, CA",Central Coast,In-Store,Accessories,53,42.69,22.8,420.0
2024-12-23,S02,"Salinas, CA",Central Coast,In-Store,Collectibles,31,43.16,21.01,420.0
2024-12-23,S02,"Salinas, CA",Central Coast,In-Store,Trade-Ins/Used Games,44,11.9,4.03,420.0
2024-12-23,S03,"Santa Cruz, CA",Central Coast,In-Store,Consoles,15,429.14,360.56,440.0
2024-12-23,S03,"Santa Cruz, CA",Central Coast,In-Store,Video Games,77,54.98,33.68,440.0
2024-12-23,S03,"Santa Cruz, CA",Central Coast,In-Store,Accessories,61,35.36,18.76,440.0
2024-12-23,S03,"Santa Cruz, CA",Central Coast,In-Store,Collectibles,33,19.83,9.93,440.0
2024-12-23,S03,"Santa Cruz, CA",Central Coast,In-Store,Trade-Ins/Used Games,38,25.96,9.51,440.0
2024-12-23,S04,"San Jose, CA",Bay Area,In-Store,Consoles,17,403.1,344.35,620.0
2024-12-23,S04,"San Jose, CA",Bay Area,In-Store,Video Games,73,67.69,41.68,620.0
2024-12-23,S04,"San Jose, CA",Bay Area,In-Store,Accessories,67,52.63,28.47,620.0
2024-12-23,S04,"San Jose, CA",Bay Area,In-Store,Collectibles,24,25.88,12.61,620.0
2024-12-23,S04,"San Jose, CA",Bay Area,In-Store,Trade-Ins/Used Games,37,28.33,10.16,620.0
2024-12-23,S05,"Sacramento, CA",Central Valley,In-Store,Consoles,18,457.87,364.0,520.0
2024-12-23,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,62,59.71,35.84,520.0
2024-12-23,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,56,44.28,25.16,520.0
2024-12-23,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,20,25.84,11.91,520.0
2024-12-23,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,38,14.49,4.96,520.0
2024-12-23,S06,"Fresno, CA",Central Valley,In-Store,Consoles,13,401.37,315.69,460.0
2024-12-23,S06,"Fresno, CA",Central Valley,In-Store,Video Games,84,58.7,37.61,460.0
2024-12-23,S06,"Fresno, CA",Central Valley,In-Store,Accessories,68,42.71,23.98,460.0
2024-12-23,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,22,78.95,36.49,460.0
2024-12-23,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,42,31.5,11.1,460.0
2024-12-23,S00,QuickCart Online,National,Online,Consoles,51,488.6,408.49,180.0
2024-12-23,S00,QuickCart Online,National,Online,Video Games,154,53.01,34.3,180.0
2024-12-23,S00,QuickCart Online,National,Online,Accessories,152,55.52,29.85,180.0
2024-12-23,S00,QuickCart Online,National,Online,Collectibles,68,82.24,40.54,180.0
2024-12-23,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,92,13.05,4.37,180.0
